,时间,标题,股票代码,问询函类型,文件地址
2797,2015-12-10 09:24:08,关于对中纺投资发展股份有限公司重大资产出售暨关联交易报告书（草案）的审核意见函,600061,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119026.pdf
2798,2015-12-10 09:24:08,关于对上海城投控股股份有限公司换股吸收合并上海阳晨投资股份有限公司及分立上市暨关联交易预案的审核意见函,600649,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119003.pdf
2799,2015-12-10 09:24:08,关于对成商集团股份有限公司重大资产重组预案的审核意见函,600828,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119022.pdf
2800,2015-12-10 09:24:08,关于对无锡市太极实业股份有限公司发行股份购买资产并募集配套资金暨关联交易预案的审核意见函,600667,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118975.pdf
2801,2015-12-10 09:24:08,关于对上海联明机械股份有限公司发行股份购买资产暨关联交易预案的审核意见函,603006,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119005.pdf
2802,2015-12-10 09:24:08,关于对上海浦东发展银行股份有限公司发行股份购买资产暨关联交易报告书（草案）的审核意见函,600000,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119001.pdf
2803,2015-12-10 09:24:08,关于对上海鼎立科技发展（集团）股份有限公司重大资产出售预案的审核意见函,600614,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118989.pdf
2804,2015-12-10 09:24:08,关于对上海鼎立科技发展(集团)股份有限公司发行股份购买资产并募集配套资金报告书的审核意见函,600614,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119019.pdf
2805,2015-12-10 09:24:08,关于对烟台新潮实业股份有限公司发行股份购买资产并募集配套资金暨关联交易报告书(草案)的审核意见函,600777,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118980.pdf
2806,2015-12-10 09:24:08,关于对熊猫金控股份有限公司重大资产购买报告书（草案）的审核意见函,600599,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119006.pdf
2807,2015-12-10 09:24:08,关于对武汉道博股份有限公司重大资产出售暨关联交易报告书（草案）的审核意见函,600136,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119021.pdf
2808,2015-12-10 09:24:08,关于对浙江康恩贝制药股份有限公司重大资产购买报告书（草案）的审核意见函,600572,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119008.pdf
2809,2015-12-10 09:24:08,关于对浙江万盛股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）的审核意见函,603010,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118983.pdf
2810,2015-12-10 09:24:08,关于对中国中材国际工程股份有限公司重大资产重组预案的审核意见函,600970,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119024.pdf
2811,2015-12-10 09:24:08,关于对浙大网新科技股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书（草案）的审核意见函,600797,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118999.pdf
2812,2015-12-10 09:24:08,关于对江苏中天科技股份有限公司重大资产重组预案的审核意见函,600522,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119020.pdf
2813,2015-12-10 09:24:08,关于对河南黄河旋风股份有限公司重大资产重组报告书（草案）的审核意见函,600172,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118977.pdf
2814,2015-12-10 09:24:08,关于对江苏长电科技股份有限公司重大资产重组预案的审核意见函,600584,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119011.pdf
2815,2015-12-10 09:24:08,关于对航天通信控股集团股份有限公司发行股份购买资产并募集配套资金暨关联交易预案的审核意见函,600677,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119007.pdf
2816,2015-12-10 09:24:08,关于对大连大显控股股份有限公司重大资产重组预案的审核意见函,600747,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118985.pdf
2817,2015-12-10 09:24:08,关于对哈尔滨工大高新技术产业开发股份有限公司重大资产重组预案的审核意见函,600701,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118981.pdf
2818,2015-12-10 09:24:08,关于对通威股份有限公司发行股份购买资产并募集配套资金暨关联交易预案的审核意见函,600438,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119016.pdf
2819,2015-12-10 09:24:08,关于对江苏新城地产股份有限公司重大资产重组报告书（草案）的审核意见函,900950,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118997.pdf
2820,2015-12-10 09:24:08,关于对中信重工机械股份有限公司重大资产重组预案的审核意见函,601608,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119010.pdf
2821,2015-12-10 09:24:08,关于对潍坊北大青鸟华光科技股份有限公司重大资产重组预案的审核意见函,600076,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118992.pdf
2822,2015-12-10 09:24:08,关于对黑龙江黑化股份有限公司重大资产重组预案的审核意见函,600179,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118984.pdf
2823,2015-12-10 09:24:08,关于对重庆太极实业（集团）股份有限公司重大资产重组预案的审核意见函,600129,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119015.pdf
2824,2015-12-10 09:24:08,关于对银座集团股份有限公司重大资产重组预案的审核意见函,600858,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119014.pdf
2825,2015-12-10 09:24:08,关于对上海百联集团股份有限公司重大资产出售报告书（草案）的审核意见函,600827,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118973.pdf
2826,2015-12-10 09:24:08,关于对华润双鹤药业股份有限公司重大资产重组预案的审核意见函,600062,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119023.pdf
2827,2015-12-10 09:24:08,关于对金山开发建设股份有限公司重大资产重组预案的审核意见函,600679,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119025.pdf
2828,2015-12-10 09:24:08,关于对中茵股份有限公司重大资产重组预案的审核意见函,600745,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119004.pdf
2829,2015-12-10 09:24:08,关于对新疆啤酒花股份有限公司重大资产重组预案的审核意见函,600090,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118978.pdf
2830,2015-12-10 09:24:08,关于对浙江万好万家实业股份有限公司发行股份及支付现金购买资产并募集配套资金报告书（草案）的审核意见函,600576,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119017.pdf
2831,2015-12-10 09:24:08,关于对南京纺织品进出口股份有限公司重大资产重组预案的审核意见函,600250,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118991.pdf
2832,2015-12-10 09:24:08,关于对永泰能源股份有限公司重大资产购买报告书（草案）的审核意见函,600157,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118979.pdf
2833,2015-12-10 09:24:08,关于对洲际油气股份有限公司重大资产购买预案（草案）的审核意见函,600759,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118996.pdf
2834,2015-12-10 09:24:08,关于对双良节能系统股份有限公司重大资产置换暨关联交易报告书的审核意见函,600481,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118994.pdf
2835,2015-12-10 09:24:08,关于对珠海市博元投资股份有限公司增资控股之重大资产重组暨关联交易预案的审核意见函,600656,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118986.pdf
2836,2015-12-10 09:24:08,关于喜临门家具股份有限公司重大资产购买预案的事后审核意见函,603008,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119028.pdf
2837,2015-12-10 09:24:08,关于对哈药集团三精制药股份有限公司重大资产置换暨关联交易报告书（草案）的审核意见函,600829,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118993.pdf
2838,2015-12-10 09:24:08,关于对通化葡萄酒股份有限公司重大资产购买报告书（草案）的审核意见函,600365,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119013.pdf
2839,2015-12-10 09:24:08,关于安徽巢东水泥股份有限公司重大资产重组预案的审核意见函,600318,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118982.pdf
2840,2015-12-10 09:24:08,关于对北京华业地产股份有限公司重大资产重组预案的审核意见函,600240,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118998.pdf
2841,2015-12-10 09:24:08,关于对上海锦江国际酒店发展股份有限公司重大资产重组报告书的审核意见函,600754,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118976.pdf
2842,2015-12-10 09:24:08,关于对内蒙古君正能源化工股份有限公司重大资产重组预案的审核意见函,601216,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118987.pdf
2843,2015-12-10 09:24:08,关于对山西广和山水文化传播股份有限公司重大资产重组预案审核的补充意见函,600234,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4119009.pdf
2844,2015-12-10 09:24:08,关于对山西广和山水文化传播股份有限公司重大资产重组预案的审核意见函,600234,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4118988.pdf
2845,2020-07-23 19:10:07,关于湖北美尔雅股份有限公司的重大资产重组预案审核意见函,600107,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139644401384102.pdf
2846,2020-07-23 17:50:31,关于文一三佳科技股份有限公司的问询函,600520,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8139644401310158.pdf
2847,2020-07-21 19:40:07,关于大连港股份有限公司的重大资产重组预案信息披露的问询函,601880,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139644401130714.pdf
2848,2020-07-21 19:40:07,关于营口港务股份有限公司的重大资产重组预案信息披露问询函,600317,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139644401131280.pdf
2849,2020-07-21 17:10:48,关于西藏珠峰资源股份有限公司的定期报告信息披露监管问询函,600338,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139644401012847.pdf
